Sentence #	Word	NPOS	Tag	
	haunted	VBN	I-ADR
	.	.	O
	send	VB	O
	help	NN	O
	0	0	O
Sentence: 310	@wickleperson	NN	O
	i	NN	O
	do	VBP	O
	have	VB	O
	a	DT	O
	crisis	NN	O
	number	NN	O
	,	,	O
	but	CC	O
	i'm	NN	O
	just	RB	O
	going	VBG	O
	to	TO	O
	knock	VB	O
	myself	PRP	O
	out	RP	O
	today	NN	O
	w/	IN	O
	trazodone	NN	O
	and	CC	O
	start	VB	O
	antipsychotics	NNS	B-ADR
	today	NN	O
	too	RB	O
	.	.	O
	0	0	O
Sentence: 311	@furyofpatience	NN	O
	@fullcommujism	NN	O
	try	NN	O
	dexter	NN	O
	.	.	O
	going	VBG	O
	to	TO	O
	knock	VB	O
	myself	PRP	O
	out	RP	O
	w/	IN	O
	trazodone	NN	O
	and	CC	O
	start	VB	O
	antipschotucs	NN	O
	today	NN	O
	.	.	O
	fortune'y	NN	O
	they	PRP	O
	work	VBP	O
	quickly	RB	O
	0	0	O
Sentence: 312	wish	VB	O
	it	PRP	O
	was	VBD	O
	monday...seeing	VBG	O
	doctor	NN	O
	tomorrow	NN	O
	&	CC	O
	want	VBP	O
	to	TO	O
	see	VB	O
	if	IN	O
	he	PRP	O
	has	VBZ	O
	any	DT	O
	suggestions	NNS	O
	for	IN	O
	my	PRP$	O
	withdrawal	NN	B-ADR
	.	.	O
	#paroxetine	JJ	O
	#anxiety	NN	O
	#fedup	NN	O
	0	0	O
Sentence: 313	15.15	CD	O
	rivaroxaban	JJ	O
	diary	JJ	O
	day	NN	O
	24	CD	O
	.	.	O
	pains	NNS	B-ADR
	easing	VBG	O
	all	PDT	O
	the	DT	O
	time	NN	O
	.	.	O
	didn't	NNS	O
	take	VBP	O
	losartan	NN	O
	yesterday	NN	O
	.	.	O
	will	MD	O
	get	VB	O
	bp	JJ	O
	and	CC	O
	hopefully	RB	O
	inr	JJ	O
	checked	VBN	O
	today	NN	O
	.	.	O
	0	0	O
Sentence: 314	feels	NNS	B-ADR
	like	IN	I-ADR
	one	CD	I-ADR
	of	IN	I-ADR
	those	DT	I-ADR
	5-cup	JJ	I-ADR
	#coffee	NNP	I-ADR
	days	NNS	I-ADR
	-	:	O
	but	CC	O
	wait	NN	O
	:	:	O
	i'm	NN	O
	weaning	VBG	O
	off	RP	O
	#seroquel	NN	O
	.	.	O
	aha	NN	O
	!	.	O
	0	0	O
Sentence: 315	the	DT	O
	most	RBS	O
	upsetting	JJ	O
	thing	NN	O
	about	IN	O
	silver	JJ	O
	linings	NNS	O
	playbook	NN	O
	,	,	O
	is	VBZ	O
	how	WRB	O
	bradley	JJ	O
	cooper	NN	O
	can	MD	O
	take	VB	O
	seroquel	NN	O
	and	CC	O
	still	RB	O
	stay	VB	B-ADR
	in	IN	I-ADR
	shape	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 316	then	RB	O
	the	DT	O
	viibryd	NN	O
	it	PRP	O
	will	MD	B-ADR
	be	VB	O
	the	DT	O
	hardest	JJS	O
	.	.	O
	makes	VBZ	O
	you	PRP	O
	very	RB	O
	ill	RB	O
	.	.	O
	hospital	NN	O
	ill	NN	O
	.	.	O
	0	0	O
Sentence: 317	*the	NN	O
	fifth	JJ	O
	bottle	NN	O
	paxil...her	NN	O
	notes	NNS	O
	"	VBP	O
	"	NN	O
	antidepressant	NN	O
	,	,	O
	good	JJ	O
	daily	JJ	O
	medication	NN	O
	,	,	O
	especially	RB	O
	going	VBG	O
	out	RP	O
	in	IN	O
	public	JJ	O
	"	NN	O
	"	VBZ	O
	she	PRP	O
	take	VB	O
	one	CD	O
	immediately.*	NN	O
	0	0	O
Sentence: 318	effexor	JJ	O
	dreams	NNS	O
	,	,	O
	now	RB	O
	with	IN	O
	lucidity	NN	B-ADR
	.	.	O
	i	NN	O
	grant	VBP	O
	the	DT	O
	power	NN	O
	of	IN	O
	flight	NN	O
	?	.	O
	0	0	O
Sentence: 319	@mcmorag	VB	O
	my	PRP$	O
	dreams	NNS	B-ADR
	became	VBD	I-ADR
	vivider	NN	I-ADR
	i	NN	O
	think	VBP	O
	with	IN	O
	effexor	NNS	O
	#bpdchat	WDT	O
	0	0	O
Sentence: 320	bombed	VBN	B-ADR
	on	IN	O
	olanzapine	NN	O
	.	.	O
	work	NN	O
	going	VBG	O
	to	TO	O
	be	VB	O
	tricky	JJ	O
	.	.	O
	5	CD	O
	days	NNS	O
	of	IN	O
	not	RB	O
	drinking	VBG	O
	coming	VBG	O
	up	RB	O
	.	.	O
	i	NN	O
	could	MD	O
	sleep	VB	B-ADR
	all	PDT	I-ADR
	the	DT	I-ADR
	time	NN	I-ADR
	atm	NN	O
	.	.	O
	0	0	O
Sentence: 321	@dsymons	NNS	O
	@trainingwithra	VBP	O
	i	JJ	O
	agree	VBP	O
	that	IN	O
	the	DT	O
	after	IN	B-ADR
	sting	VBG	I-ADR
	is	VBZ	O
	much	JJ	O
	worse	JJR	O
	from	IN	O
	#humira	JJR	O
	than	IN	O
	#enbrel	CD	O
	#rheum	NN	O
	0	0	O
Sentence: 322	@cheer_bear13	JJ	O
	@lithiumlibgirl	NN	O
	i	NN	O
	couldn't	VBP	O
	take	VB	O
	lamictal	JJ	O
	1	CD	O
	week	NN	O
	into	IN	O
	it	PRP	O
	i	VBZ	O
	got	VBD	O
	the	DT	O
	rash.a	NN	B-ADR
	rush	NN	O
	trip	NN	O
	to	TO	O
	the	DT	O
	er.6	JJ	O
	months	NNS	O
	till	IN	O
	rash	NN	O
	was	VBD	O
	gone	VBN	O
	.	.	O
	0	0	O
Sentence: 323	i	NN	O
	didn't	VBP	O
	expect	VB	O
	that	IN	O
	going	VBG	O
	off	IN	O
	of	IN	O
	paxil	NN	O
	would	MD	O
	make	VB	O
	me	PRP	O
	want	VB	O
	to	TO	O
	look	VB	B-ADR
	at	IN	I-ADR
	my	PRP$	I-ADR
	farrah	NN	I-ADR
	fawcett	NN	I-ADR
	poster	NN	I-ADR
	quite	RB	O
	so	RB	O
	much	JJ	O
	.	.	O
	0	0	O
Sentence: 324	panic	NN	O
	attacking	NN	O
	because	IN	O
	you	PRP	O
	cant	VBP	O
	find	VB	O
	your	PRP$	O
	effexor	NN	O
	and	CC	O
	know	VBP	O
	withdrawal	NN	B-ADR
	will	MD	O
	set	VB	O
	in	IN	O
	momentarily	JJ	O
	&lt;&lt;&lt;&lt;&lt;&lt;&lt;	NN	O
	.	.	O
	0	0	O
Sentence: 325	@warwraith	NN	O
	i'm	NN	O
	not	RB	O
	even	RB	O
	sure	JJ	O
	what	WP	O
	to	TO	O
	request	VB	O
	.	.	O
	:	:	O
	/	JJ	O
	sertraline	NN	O
	makes	VBZ	O
	me	PRP	O
	sick	JJ	B-ADR
	now	RB	O
	,	,	O
	venlafaxine	NN	O
	made	VBD	O
	me	PRP	O
	sick	JJ	O
	,	,	O
	reboxetine	NN	O
	and	CC	O
	citalopram	NN	O
	useless	NN	O
	0	0	O
Sentence: 326	question	NN	O
	time	NN	O
	#crohns	NNP	O
	#ibd	NNP	O
	#humira	NNP	O
	does	VBZ	O
	anyone	NN	O
	suffer	NN	O
	from	IN	O
	egg	NN	B-ADR
	burps	NN	I-ADR
	?	.	O
	what	WP	O
	works	VBZ	O
	for	IN	O
	you	PRP	O
	0	0	O
Sentence: 327	i'm	NNS	O
	so	RB	O
	fine	JJ	O
	today	NN	O
	.	.	O
	increasing	VBG	O
	zyprexa	NN	O
	,	,	O
	my	PRP$	O
	condisition	NN	O
	became	VBD	O
	so	RB	O
	good	JJ	O
	.	.	O
	it	PRP	O
	has	VBZ	O
	a	DT	O
	side	NN	O
	effect	NN	O
	that	IN	O
	increase	NN	B-ADR
	my	PRP$	I-ADR
	weight	NN	I-ADR
	.	.	O
	i	NN	O
	must	MD	O
	care	VB	O
	about	IN	O
	it	PRP	O
	.	.	O
	0	0	O
Sentence: 328	@oscli	VB	O
	every	DT	O
	time	NN	O
	i	JJ	O
	forget	NN	O
	seroquel	NN	O
	,	,	O
	i	JJ	O
	end	VBP	O
	up	RP	O
	rage	NN	B-ADR
	breaking	VBG	I-ADR
	things	NNS	I-ADR
	eg-	JJ	O
	my	PRP$	O
	laptop	JJ	O
	*facepalm*	NN	O
	0	0	O
Sentence: 329	being	VBG	O
	sick	JJ	B-ADR
	every	DT	O
	morning	NN	O
	is	VBZ	O
	getting	VBG	O
	really	RB	O
	old	JJ	O
	.	.	O
	not	RB	O
	sure	JJ	O
	if	IN	O
	anxiety	NN	O
	or	CC	O
	my	PRP$	O
	body	NN	O
	getting	VBG	O
	used	VBN	O
	to	TO	O
	paxil	VB	O
	.	.	O
	anyone	NN	O
	know	NN	O
	?	.	O
	0	0	O
Sentence: 330	i	NN	O
	can't	VBP	O
	wait	NN	O
	to	TO	O
	go	VB	O
	get	VB	O
	my	PRP$	O
	anti	JJ	O
	nauaea	JJ	B-ADR
	meds	NNS	O
	tonight	NN	O
	.	.	O
	i	JJ	O
	feel	VBP	O
	like	IN	O
	shit	NN	O
	.	.	O
	humira	NN	O
	is	VBZ	O
	definitely	RB	O
	kicking	VBG	B-ADR
	my	PRP$	I-ADR
	ass	NN	I-ADR
	but	CC	O
	my	PRP$	O
	skin	NN	O
	lools	VBZ	O
	great	JJ	O
	.	.	O
	0	0	O
Sentence: 331	rt	NN	O
	@annie_monster	NN	O
	:	:	O
	wtf	NN	O
	?	.	O
	can't	VB	B-ADR
	even	RB	I-ADR
	get	VB	I-ADR
	whipped	JJ	I-ADR
	cream	NN	I-ADR
	out	IN	I-ADR
	of	IN	I-ADR
	the	DT	I-ADR
	can	MD	I-ADR
	?	.	O
	my	PRP$	O
	arms	NNS	B-ADR
	just	RB	I-ADR
	keep	VB	I-ADR
	getting	VBG	I-ADR
	worse	JJR	I-ADR
	.	.	I-ADR
	damned	VBN	O
	cipro	NN	O
	.	.	O
	0	0	O
Sentence: 332	@k_mowers	NNS	O
	i	VBP	O
	think	VBP	O
	very	RB	O
	tired;	JJ	O
	maybe	RB	O
	more	RBR	O
	depressed	JJ	O
	.	.	O
	i	JJ	O
	don't	NN	O
	know	VBP	O
	.	.	O
	you	PRP	O
	know	VBP	O
	i	JJ	O
	stopped	VBD	O
	taking	VBG	O
	the	DT	O
	lamictal	NN	O
	a	DT	O
	few	JJ	O
	days	NNS	O
	ago...	RB	O
	.	.	O
	0	0	O
Sentence: 333	@tootingrebecca	NN	O
	it	PRP	O
	helped	VBD	O
	me	PRP	O
	enormously	RB	O
	with	IN	O
	seroquel	NN	O
	withdrawal	NN	B-ADR
	but	CC	O
	it	PRP	O
	makes	VBZ	O
	benzo	NN	O
	withdrawal	NN	O
	much	JJ	O
	worse	JJR	O
	.	.	O
	0	0	O
Sentence: 334	whoah	NNS	O
	so	RB	O
	dizzing	VBG	O
	.	.	O
	damn	NN	O
	tamazapam	SYM	O
	-	:	O
	shld	NN	O
	probably	RB	O
	wap	VBD	O
	back	RB	O
	to	TO	O
	quetiapine	VB	O
	if	IN	O
	this	DT	O
	keeps	VBZ	O
	up	RP	O
	!	.	O
	but	CC	O
	it	PRP	O
	makes	VBZ	O
	me	PRP	O
	feel	VB	B-ADR
	so	RB	I-ADR
	ick	JJ	I-ADR
	!	.	O
	0	0	O
Sentence: 335	the	DT	O
	seroquel	NN	O
	the	DT	O
	doc	NN	O
	gave	VBD	O
	me	PRP	O
	,	,	O
	makes	VBZ	O
	doing	VBG	B-ADR
	things	NNS	I-ADR
	difficult	JJ	I-ADR
	.	.	O
	.	.	O
	.	.	O
	but	CC	O
	if	IN	O
	i	JJ	O
	don't	VBP	O
	do	VB	O
	something	NN	O
	,	,	O
	i'll	JJ	O
	fall	NN	B-ADR
	asleep	NN	I-ADR
	.	.	O
	the	DT	O
	catch-22	NN	O
	of	IN	O
	crazy	NN	O
	.	.	O
	0	0	O
Sentence: 336	@jennyelliott88	JJ	O
	ffs	NNS	O
	!	.	O
	!	.	O
	i'm	JJ	O
	getting	VBG	O
	shooting	NN	B-ADR
	pains	NNS	I-ADR
	down	RP	I-ADR
	arms	NNS	I-ADR
	&	CC	I-ADR
	legs	NNS	I-ADR
	now	RB	O
	&	CC	O
	in	IN	O
	eve	JJ	O
	whole	JJ	O
	body	NN	B-ADR
	ache	NN	I-ADR
	#humira	NNP	O
	is	VBZ	O
	horrible	JJ	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 337	screw	NN	O
	you	PRP	O
	paxil	VBP	O
	!	.	O
	you	PRP	O
	do	VBP	O
	wonders	NNS	O
	for	IN	O
	anxiety	NN	O
	but	CC	O
	you	PRP	O
	make	VBP	O
	me	PRP	O
	a	DT	O
	ultra	JJ	O
	lightweight	NN	B-ADR
	0	0	O
Sentence: 338	the	DT	O
	difference	NN	O
	between	IN	O
	'just	JJ	O
	tired'	NN	B-ADR
	and	CC	O
	'tired	VBD	O
	&	CC	O
	in	IN	B-ADR
	a	DT	I-ADR
	fog'	NN	I-ADR
	is	VBZ	O
	amazing	JJ	O
	.	.	O
	so	RB	O
	happy	JJ	O
	to	TO	O
	be	VB	O
	done	VBN	O
	taking	VBG	O
	levaquin	NN	O
	,	,	O
	that	IN	O
	stuff	NN	O
	is	VBZ	O
	way	NN	O
	too	RB	O
	strong	JJ	O
	0	0	O
Sentence: 339	@helsthorn	JJ	O
	i	NN	O
	dont	VBP	B-ADR
	get	VB	I-ADR
	it	PRP	I-ADR
	,	,	I-ADR
	sex	NN	I-ADR
	i	JJ	O
	mean	NN	O
	.	.	O
	the	DT	O
	doctors	NNS	O
	p[ut	VBP	O
	me	PRP	O
	on	IN	O
	venlafaxin	NN	O
	0	0	O
Sentence: 340	@_rubyrouge_	JJ	O
	i'm	NN	O
	reducing	VBG	O
	duloxitine	NN	O
	(been	NN	O
	on	IN	O
	6	CD	O
	yr)	NNS	O
	and	CC	O
	slowly	RB	O
	increasing	VBG	O
	m	NN	O
	but	CC	O
	slept	VBD	B-ADR
	13-14	JJ	I-ADR
	hrs	NN	I-ADR
	solid	NN	O
	and	CC	O
	still	RB	O
	feel	VB	B-ADR
	wasted	JJ	I-ADR
	0	0	O
Sentence: 341	did	VBD	O
	you	PRP	O
	know	VB	O
	insanely	RB	O
	intense	JJ	B-ADR
	dreams	NNS	I-ADR
	are	VBP	O
	a	DT	O
	known	JJ	O
	side	NN	O
	effect	NN	O
	of	IN	O
	venlafaxine	NN	O
	?	.	O
	it's	NN	O
	not	RB	O
	an	DT	O
	antidepressant	NN	O
	,	,	O
	it's	VB	O
	my	PRP$	O
	dream	NN	O
	fuel	NN	O
	!	.	O
	0	0	O
Sentence: 342	@daftlimmy	JJ	O
	i've	NN	O
	been	VBN	O
	taking	VBG	O
	venlafaxine	NN	O
	since	IN	O
	2007	CD	O
	,	,	O
	it's	VBP	O
	like	IN	O
	hotel	NN	O
	california	NN	O
	-	:	O
	you	PRP	B-ADR
	can	MD	I-ADR
	check	VB	I-ADR
	in	IN	I-ADR
	,	,	I-ADR
	but	CC	I-ADR
	you	PRP	I-ADR
	can	MD	I-ADR
	never	RB	I-ADR
	leave	VB	I-ADR
	.	.	O
	0	0	O
Sentence: 343	does	VBZ	O
	cipro	NNS	O
	make	VB	O
	anyone's	JJ	O
	else's	NN	O
	brain	NN	B-ADR
	turn	NN	I-ADR
	to	TO	I-ADR
	mush	VB	I-ADR
	or	CC	O
	am	VBP	O
	i	JJ	O
	actually	RB	O
	just	RB	O
	going	VBG	O
	crazy	JJ	O
	?	.	O
	0	0	O
Sentence: 344	rt	JJ	O
	@ocserena	NN	O
	:	:	O
	@drdrewhowlong	NN	O
	does	VBZ	O
	paxil	VB	O
	withdrawal	VB	B-ADR
	take	VB	O
	!	.	O
	extremely	RB	O
	emotional	JJ	B-ADR
	:	:	O
	(	(	O
	switched	VBN	O
	to	TO	O
	wellbutrin	VB	O
	.	.	O
	wanna	NN	O
	crawl	NN	B-ADR
	in	IN	I-ADR
	a	DT	I-ADR
	hole	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 345	rt	NN	O
	@mad_in_america	NN	O
	:	:	O
	my	PRP$	O
	journey	NN	O
	into	IN	O
	the	DT	O
	dark	JJ	B-ADR
	night	NN	I-ADR
	of	IN	I-ADR
	the	DT	I-ADR
	soul	NN	I-ADR
	was	VBD	O
	launched	VBN	O
	by	IN	O
	an	DT	O
	adverse	JJ	O
	reaction	NN	O
	to	TO	O
	the	DT	O
	drug	NN	O
	effexor	NN	O
	.	.	O
	taking	VBG	O
	this..	NN	O
	.	.	O
	http	NN	O
	0	0	O
Sentence: 346	@bare_faced_chic	JJ	O
	i've	NN	O
	had	VBD	O
	to	TO	O
	reduce	VB	O
	the	DT	O
	quetiapine	NN	O
	back	RB	O
	to	TO	O
	400mg	CD	O
	.	.	O
	couldn't	NNS	O
	take	VB	O
	the	DT	O
	increased	VBN	O
	gastro	NN	B-ADR
	pain	NN	I-ADR
	.	.	O
	was	VBD	O
	crumpled	VBN	O
	in	IN	O
	a	DT	O
	heap	JJ	O
	crying	NN	B-ADR
	x	NN	O
	0	0	O
Sentence: 347	dissociative	JJ	O
	fugues	NNS	O
	&	CC	O
	loss	NN	O
	of	IN	O
	empathy	JJ	O
	since	IN	O
	age	NN	O
	11	CD	O
	,	,	O
	serious	JJ	O
	cardio	NN	O
	problems	NNS	O
	since	IN	O
	age	NN	O
	14	CD	O
	,	,	O
	almost	RB	O
	dying	VBG	O
	of	IN	O
	paxil	NN	O
	withdrawal	NN	B-ADR
	@	VBD	O
	21	CD	O
	,	,	O
	that's	VBD	O
	a-ok	NN	O
	0	0	O
Sentence: 348	so	RB	O
	last	JJ	O
	night	NN	O
	i	NN	O
	kept	VBD	O
	waking	VBG	O
	up	RP	O
	with	IN	O
	period	NN	O
	pain	NN	O
	.	.	O
	took	VBD	O
	what	WP	O
	i	JJ	O
	thought	NN	O
	was	VBD	O
	ibuprofen	JJ	O
	3	CD	O
	times	NNS	O
	.	.	O
	turned	VBD	O
	out	RP	O
	to	TO	O
	be	VB	O
	seroquel	JJ	O
	.	.	O
	i	NN	O
	just	RB	B-ADR
	woke	VBD	I-ADR
	up	RP	I-ADR
	.	.	O
	0	0	O
Sentence: 349	abilify	NN	O
	for	IN	O
	3	CD	O
	weeks	NNS	O
	has	VBZ	O
	made	VBN	O
	me	PRP	O
	lose	JJ	O
	1/6	CD	O
	of	IN	O
	the	DT	O
	weight	NN	B-ADR
	i	NN	I-ADR
	put	VBD	I-ADR
	on	IN	I-ADR
	w/seroquel	NN	O
	,	,	O
	and	CC	O
	i've	RB	O
	been	VBN	O
	eating	VBG	O
	like	IN	O
	shit	NN	O
	.	.	O
	i	VB	O
	love	VBP	O
	you	PRP	O
	abilify	VBP	O
	!	.	O
	0	0	O
Sentence: 350	@psychiatrysho	FW	O
	partly	RB	O
	true	JJ	O
	but	CC	O
	olanzapine	NN	O
	is	VBZ	O
	the	DT	O
	worst	JJS	O
	ever	RB	O
	for	IN	O
	inducing	VBG	O
	carb	JJ	B-ADR
	cravings	NNS	I-ADR
	for	IN	O
	some	DT	O
	unfortunate	JJ	O
	ppl	NN	O
	serequel	NN	O
	and	CC	O
	clozaril	VB	O
	a	DT	O
	2nd	CD	O
	0	0	O
Sentence: 351	gamma-aminobutyric	JJ	O
	acid+glycine	NN	O
	=paralyzing	VBG	O
	rem	NNS	O
	neurotransmitters=precisely	RB	O
	when	WRB	O
	you	PRP	O
	shouldn't	VBP	B-ADR
	wake	VB	I-ADR
	up=grumpy	JJ	I-ADR
	as	IN	O
	fuck	NN	O
	#sciencestrikesagain	NN	O
	0	0	O
Sentence: 352	@clarketacular	JJ	O
	fanapt	NN	O
	was	VBD	O
	the	DT	O
	only	JJ	O
	thing	NN	O
	that	WDT	O
	calmed	VBD	O
	her	PRP	O
	rages	NNS	O
	but	CC	O
	comes	VBZ	O
	with	IN	O
	tremors	NNS	B-ADR
	.	.	O
	i'm	NNS	O
	so	RB	O
	sorry	JJ	O
	:	:	O
	(	(	O
	0	0	O
Sentence: 353	worked	VBD	O
	a	DT	O
	double	JJ	O
	shift	NN	O
	today	NN	O
	while	IN	O
	dealing	VBG	O
	with	IN	O
	effexor	JJ	O
	withdrawals	NNS	B-ADR
	,	,	O
	i'm	VBP	O
	a	DT	O
	tough	JJ	O
	bitch;	NN	O
	fight	VBD	O
	me	PRP	O
	.	.	O
	#badass	VB	O
	#sick	JJ	B-ADR
	#withdraws	NNP	I-ADR
	#sicksicksick	NN	I-ADR
	0	0	O
Sentence: 354	after	IN	O
	3	CD	O
	1/2	CD	O
	hours	NNS	O
	of	IN	O
	sleep	JJ	O
	i'm	NN	O
	exhausted	VBD	O
	but	CC	O
	can't	JJ	O
	fall	NN	O
	asleep	NN	O
	?	.	O
	?	.	O
	...	:	O
	this	DT	O
	trazodone	NN	O
	is	VBZ	O
	gonna	JJ	O
	knock	VB	O
	me	PRP	O
	out	RP	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 355	2/2	CD	O
	blood	NN	O
	tests	NNS	O
	scheduled	VBD	O
	.	.	O
	bp	VB	O
	normal	JJ	O
	now	RB	O
	have	VBP	O
	own	JJ	O
	coaguckek	NN	O
	machine	NN	O
	.	.	O
	still	RB	O
	aches	NNS	B-ADR
	and	CC	O
	pains	NNS	B-ADR
	,	,	O
	legs	NNS	O
	better	RBR	O
	.	.	O
	taking	VBG	O
	codeine	JJ	O
	rivaroxaban	NN	O
	losartan	NN	O
	0	0	O
Sentence: 356	started	VBN	O
	my	PRP$	O
	humira	NN	O
	treatment	NN	O
	today	NN	O
	fingers	NNS	O
	crossed	VBD	O
	@crohnscolitisuk	NNS	O
	@crohnseffect	VBP	O
	0	0	O
Sentence: 357	@obsidianvormund	JJ	O
	@glass1ncision	NN	O
	sorry	NN	O
	for	IN	O
	jumping	VBG	O
	in	IN	O
	.	.	O
	trying	VBG	B-ADR
	to	TO	I-ADR
	get	VB	I-ADR
	up	RP	I-ADR
	for	IN	O
	work	NN	O
	after	IN	O
	night	NN	O
	seroquel	NN	O
	is	VBZ	O
	a	DT	O
	nightmare	NN	O
	!	.	O
	0	0	O
Sentence: 358	@dani_deeh	JJ	O
	nope	NN	O
	,	,	O
	i	NN	O
	tested	VBD	O
	positive	JJ	O
	for	IN	O
	jcv	NN	B-ADR
	.	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	jcv	NN	O
	&	CC	O
	tysabri	NN	O
	=	VBP	O
	permanent	JJ	O
	brain	NN	O
	damage	NN	O
	or	CC	O
	sudden	JJ	O
	death	NN	O
	.	.	O
	0	0	O
Sentence: 359	oh	UH	O
	.	.	O
	delayed	VBN	O
	reaction	NN	O
	from	IN	O
	humira	JJ	O
	injections-my	JJ	O
	hip	NN	B-ADR
	joints	NNS	I-ADR
	just	RB	I-ADR
	started	VBD	I-ADR
	hurting	VBG	I-ADR
	.	.	O
	haha	NN	O
	.	.	O
	0	0	O
Sentence: 360	@crohns_twins	NNS	O
	that	WDT	O
	sucks	NNS	O
	.	.	O
	humira	NN	O
	made	VBD	O
	me	PRP	O
	so	IN	O
	sick	JJ	B-ADR
	.	.	O
	remicade	NN	O
	helped	VBD	O
	a	DT	O
	but	CC	O
	,	,	O
	but	CC	O
	then	RB	O
	seizures	VBZ	B-ADR
	put	VB	O
	that	DT	O
	out	RP	O
	.	.	O
	now	RB	O
	waiting	VBG	O
	,	,	O
	just	RB	O
	prednisone	NN	O
	now	RB	O
	.	.	O
	0	0	O
Sentence: 361	i	NNS	O
	do	VBP	O
	baclofen	VB	O
	which	WDT	O
	helps	VBZ	O
	w	VB	O
	incontinent	JJ	O
	urges	NNS	O
	but	CC	O
	don't	JJ	O
	think	VB	O
	it's	JJ	O
	good	NN	O
	for	IN	O
	the	DT	O
	bowels	NNS	B-ADR
	.	.	O
	(very	JJ	O
	personal	JJ	O
	but	CC	O
	wtf)	JJ	O
	anyone	NN	O
	have	VBP	O
	insight	VBN	O
	for	IN	O
	me	PRP	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 362	rt	NN	O
	@brassiest	JJS	O
	:	:	O
	@mikedelic	JJ	O
	if	IN	O
	this	DT	O
	is	VBZ	O
	a	DT	O
	real	JJ	O
	question	NN	O
	,	,	O
	withdrawal	NN	B-ADR
	from	IN	O
	an	DT	O
	antidepressant	NN	O
	named	VBD	O
	effexor	NN	O
	was	VBD	O
	worse	JJR	O
	than	IN	O
	cocaine	NN	O
	withdrawal	NN	O
	0	0	O
Sentence: 363	@southkirk	NN	O
	@positiveaboutms	VBZ	O
	thinking	VBG	O
	it	PRP	O
	might	MD	O
	be	VB	O
	the	DT	O
	baclofen	NN	O
	doing	VBG	O
	it.only	RB	O
	on	IN	O
	a	DT	O
	low	JJ	O
	dose	NN	O
	though.broken	JJ	B-ADR
	sleep	NN	I-ADR
	is	VBZ	O
	a	DT	O
	nightmare.#msfatigue	NN	O
	0	0	O
Sentence: 364	took	VBD	O
	2	CD	O
	baclofen	NN	O
	10mg	CD	O
	&	CC	O
	1	CD	O
	ibuprofen	NN	O
	800mg	CD	O
	&	CC	O
	now	RB	O
	i'm	VBZ	O
	laying	VBG	O
	flat	JJ	O
	on	IN	O
	my	PRP$	O
	back	NN	O
	.	.	O
	#extremepain	NN	O
	#cantgetcomfortable	JJ	O
	0	0	O
Sentence: 365	oh	IN	O
	hey	NN	O
	.	.	O
	much	JJ	O
	like	IN	O
	other	JJ	O
	anti-convulsants	NNS	O
	,	,	O
	lamictal	JJ	O
	dehydrates	NNS	B-ADR
	you	PRP	O
	.	.	O
	so	RB	O
	much	JJ	O
	is	VBZ	O
	explained	VBN	O
	.	.	O
	0	0	O
Sentence: 366	@inkyworld	NN	O
	olanzapine	NN	O
	is	VBZ	O
	another	DT	O
	anti-psychotic	JJ	O
	medication	NN	O
	.	.	O
	it	PRP	O
	works	VBZ	O
	on	IN	O
	my	PRP$	O
	bipolar	JJ	O
	but	CC	O
	makes	VBZ	O
	me	PRP	O
	binge	JJ	B-ADR
	eat	NN	I-ADR
	0	0	O
Sentence: 367	i	NN	O
	used	VBN	O
	to	TO	O
	be	VB	O
	on	IN	O
	paxil	NN	O
	but	CC	O
	that	IN	O
	made	VBD	O
	me	PRP	O
	more	RBR	O
	depressed	JJ	B-ADR
	and	CC	O
	prozac	NN	O
	made	VBD	O
	me	PRP	O
	angry	JJ	B-ADR
	0	0	O
Sentence: 368	@crohniecharlie	NNS	O
	#humira	NNP	O
	helped	VBD	O
	my	PRP$	O
	#crohns	NN	O
	but	CC	O
	then	RB	O
	#respiratory	NNP	B-ADR
	issues	NNS	I-ADR
	ensued	VBD	O
	&	CC	O
	now	RB	O
	i	VBZ	O
	can't	NNS	O
	take	VB	O
	anything	NN	O
	&	CC	O
	have	VBP	O
	major	JJ	O
	lung	NN	B-ADR
	issues	NNS	I-ADR
	0	0	O
Sentence: 369	when	WRB	O
	i	NN	O
	had	VBD	O
	my	PRP$	O
	infected	JJ	O
	k	NN	O
	stone	NN	O
	,	,	O
	hospital	NN	O
	put	VBD	O
	me	PRP	O
	on	IN	O
	cipro	SYM	O
	-	:	O
	a	DT	O
	synthetic	JJ	O
	antibiotic	NN	O
	.	.	O
	i	JJ	O
	"	VBP	B-ADR
	"	NNP	I-ADR
	smelled	VBD	I-ADR
	"	NNP	I-ADR
	"	VBD	I-ADR
	a	DT	I-ADR
	pungent	JJ	I-ADR
	solvent	NN	I-ADR
	odor	NN	I-ADR
	,	,	O
	i	NN	O
	smell	VBP	O
	it	PRP	O
	now	RB	O
	.	.	O
	why	WRB	O
	?	.	O
	0	0	O
Sentence: 370	@kirkby007	JJ	O
