Sentence #	Word	POS	NPOS	Tag	
	(-5)	$	JJ	O
	14.	$	CD	O
	Roccstar	^	NNP	O
	(=)	^	NN	O
	0	0	0	O
Sentence: 454	the	D	DT	O
	amount	N	NN	O
	of	P	IN	O
	adderall	N	NN	O
	shits	N	NNS	O
	that	P	WDT	O
	will	V	MD	O
	be	V	VB	O
	taken	V	VBN	O
	in	P	IN	O
	the	D	DT	O
	lib	N	NN	O
	this	D	DT	O
	week	N	NN	O
	is	V	VBZ	O
	disturbing	A	VBG	O
	0	0	0	O
Sentence: 455	@fuckingryden	@	JJ	O
	sos	N	NN	O
	i	O	NN	O
	havent	V	NN	O
	slept	V	NN	O
	for	P	IN	O
	26	$	CD	O
	hours	N	NNS	O
	im	L	VBP	O
	on	P	IN	O
	adderall	N	NN	O
	i	O	NN	O
	cant	V	VBP	O
	scream	V	NN	O
	0	0	0	O
Sentence: 456	@jesjosie	@	JJ	O
	lmao.	!	NN	O
	i	O	NN	O
	loved	V	VBD	O
	geodon	^	NN	O
	until	P	IN	O
	i	O	NN	O
	started	V	VBD	O
	passing	V	VBG	O
	out	T	RP	O
	in	P	IN	O
	public	A	JJ	O
	and	&	CC	O
	losing	V	VBG	O
	chunks	N	NNS	O
	of	P	IN	O
	my	D	PRP$	O
	day.	N	NN	O
	it	O	PRP	O
	was	V	VBD	O
	good	A	JJ	O
	when	R	WRB	O
	it	O	PRP	O
	was	V	VBD	O
	good,	A	JJ	O
	though.	P	NN	O
	0	0	0	O
Sentence: 457	Gonna	V	NNP	O
	play	V	VBD	O
	WoW	!	NNP	O
	while	P	IN	O
	the	D	DT	O
	xanax	N	NN	O
	kicks	N	VBZ	O
	in.	P	VBP	O
	This	D	DT	O
	air	N	NN	O
	quality	N	NN	O
	is	V	VBZ	O
	making	V	VBG	O
	me	O	PRP	O
	super	R	JJ	O
	stuffed	V	VBD	O
	up	T	RB	O
	and	&	CC	O
	I	O	PRP	O
	keep	V	VBP	O
	waking	V	VBG	O
	up	T	RP	O
	thinking	V	VBG	O
	I	O	PRP	O
	can't	V	VBP	O
	breathe.	V	JJ	O
	Add	V	NNP	O
	to	P	TO	O
	that	O	IN	O
	the	D	DT	O
	fact	N	NN	O
	that	P	IN	O
	I	O	PRP	O
	can	V	MD	O
	smell	V	VB	O
	the	D	DT	O
	smoke	N	NN	O
	just	R	RB	O
	slightly	R	RB	O
	and	&	CC	O
	it	O	PRP	O
	reminds	V	VBZ	O
	me	O	PRP	O
	of	P	IN	O
	when	R	WRB	O
	we	O	PRP	O
	had	V	VBD	O
	to	P	TO	O
	evacuate	V	VB	O
	for	P	IN	O
	fires.	V	JJ	O
	No	D	NNP	O
	bueno.	N	NN	O
	0	0	0	O
Sentence: 458	@mattuclay	@	VB	O
	my	D	PRP$	O
	friends	N	NNS	O
	mother	N	RBR	O
	developed	V	JJ	O
	lymphoma	N	NN	O
	from	P	IN	O
	humira	^	NN	O
	&amp;	N	NNP	O
	celebrex	N	NN	O
	caused	V	VBD	O
	heart	N	NN	O
	problems	N	NNS	O
	in	P	IN	O
	a	D	DT	O
	co	^	NN	O
	worker.	N	NN	O
	0	0	0	O
Sentence: 459	@katelynjoyy	@	NN	O
	If	P	IN	O
	you	O	PRP	O
	can	V	MD	O
	use	V	VB	O
	advanced	A	JJ	O
	search	N	NN	O
	or	&	CC	O
	Pubmed,	^	NNP	O
	there	X	EX	O
	is	V	VBZ	O
	one	$	CD	O
	biologic	A	NN	O
	that	P	WDT	O
	is	V	VBZ	O
	supposed	A	VBN	O
	to	P	TO	O
	be	V	VB	O
	more	R	RBR	O
	efficacious	A	JJ	O
	than	P	IN	O
	others.	N	NN	O
	I	O	PRP	O
	searched	V	VBD	O
	my	D	PRP$	O
	history	N	NN	O
	under	P	IN	O
	biologics	N	NNS	O
	already--so	R	JJ	O
	look	V	NN	O
	under	P	IN	O
	Humira.	^	NNP	O
	Search	N	NNP	O
	bar	N	NN	O
	example:	N	NN	O
	""biologics	N	NNS	O
	from:fridawrites,""	P	JJ	O
	replace	V	VB	O
	the	D	DT	O
	word	N	NN	O
	biologic	N	NN	O
	with	P	IN	O
	another	D	DT	O
	word.	N	NN	O
	0	0	0	O
Sentence: 460	@negativedrew	@	NN	O
	@katrahigher	@	CC	O
	pristiq	N	NN	O
	gave	V	VBD	O
	me	O	PRP	O
	sexual	A	JJ	O
	side	N	NN	O
	effects	N	NNS	O
	but	&	CC	O
	celexa's	Z	JJ	O
	fine,	A	NN	O
	and	&	CC	O
	if	P	IN	O
	i	O	JJ	O
	gain	V	VBP	O
	40lbs	N	CD	O
	it'll	L	JJ	O
	be	V	VB	O
	all	D	DT	O
	ass,	N	JJ	O
	i've	L	NN	O
	been	V	VBN	O
	there	R	RB	O
	lol	!	JJ	O
	0	0	0	O
Sentence: 461	@epilepsyaction	@	NN	O
	@epilepsyvic	@	NNP	O
	@epilepsyfdn	@	NNP	O
	@youngepilepsy	@	NNP	O
	anyone	N	NN	O
	vimpat	P	NN	O
	having	V	VBG	O
	weight	N	VBN	O
	gain	V	NN	O
	issues.	N	NN	O
	daughter	N	NN	O
	went	V	VBD	O
	from	P	IN	O
	size	N	NN	O
	4	$	CD	O
	to	P	TO	O
	8.	$	CD	O
	0	0	0	O
Sentence: 462	@maxwelltolvo	@	NN	O
	like,	P	NN	O
	adderall	N	NN	O
	butchered	V	VBD	O
	my	D	PRP$	O
	ability	N	NN	O
	to	P	TO	O
	concentrate	V	VB	O
	and	&	CC	O
	made	V	VB	O
	me	O	PRP	O
	angry	A	JJ	O
	all	X	PDT	O
	the	D	DT	O
	time	N	NN	O
	while	P	IN	O
	strattera	N	NN	O
	was	V	VBD	O
	almost	R	RB	O
	perfect	A	JJ	O
	for	P	IN	O
	me.	O	NN	O
	0	0	0	O
Sentence: 463	@lowblowjos	@	NN	O
	I�ve	L	NNP	O
	never	R	RB	O
	taken	V	VBN	O
	Prozac,	N	NNP	O
	but	&	CC	O
	I�m	L	NNP	O
	on	P	IN	O
	similar	A	JJ	O
	meds.	N	NN	O
	I�d	L	NNP	O
	say,	V	NN	O
	if	P	IN	O
	you	O	PRP	O
	do,	V	VBP	O
	keep	V	VB	O
	in	P	IN	O
	mind	N	NN	O
	you	O	PRP	O
	may	V	MD	O
	have	V	VB	O
	to	P	TO	O
	try	V	VB	O
	a	D	DT	O
	couple	N	JJ	O
	different	A	JJ	O
	ones.	N	NN	O
	0	0	0	O
Sentence: 464	Is	V	VBZ	O
	Gabapentin	^	NNP	O
	now	R	RB	O
	a	D	DT	O
	controlled	A	VBN	O
	substance?	N	NN	O
	Good	A	NNP	O
	grief.	N	NN	O
	0	0	0	O
Sentence: 465	@TrapHouseHarold	@	JJ	O
	Stop	V	NNP	O
	offering	V	NN	O
	me	O	PRP	O
	adderall	N	IN	O
	0	0	0	O
Sentence: 466	@droz	@	JJ	O
	@drsanjaygupta	@	NNP	O
	@vitaminshoppe	@	NNP	O
	@cdcgov	@	NNP	O
	does	V	VBZ	O
	telmisartan	^	VB	O
	[e.g	^	NNP	O
	telma(40)	$	NN	O
	without	P	IN	O
	any	D	DT	O
	diuretic]	N	NN	O
	cause	P	NN	O
	hyponatremia	^	NN	O
	by	P	IN	O
	any	D	DT	O
	chance?	N	NN	O
	0	0	0	O
Sentence: 467	while	P	IN	O
	stuck	V	VBN	O
	with	P	IN	O
	kaiser	^	NN	O
	permanente,	N	NN	O
	i	O	NN	O
	cant	V	VBP	O
	even	R	RB	O
	switch	V	VB	O
	to	P	TO	O
	any	D	DT	O
	oral	A	JJ	O
	med	N	NN	O
	when	R	WRB	O
	i	O	NN	O
	have	V	VBP	O
	to	P	TO	O
	stop	V	VB	O
	tysabri	^	NN	O
	because	P	IN	O
	i'm	L	NN	O
	jcv+	R	NN	O
	and	&	CC	O
	they	O	PRP	O
	dont	V	VBP	O
	allow	V	JJ	O
	it.	O	NN	O
	0	0	0	O
Sentence: 468	monique	^	NN	O
	thinks	V	VBZ	O
	the	D	DT	O
	grapefruit	N	NN	O
	i	O	NN	O
	ate	V	VBP	O
	&amp;	N	NN	O
	latuda	G	NN	O
	made	V	VBD	O
	my	D	PRP$	O
	depression	N	NN	O
	worst,	A	NN	O
	lol	!	NN	O
	0	0	0	O
Sentence: 469	think	V	VB	O
	i'm	L	NN	O
	addicted	A	VBN	O
	to	P	TO	O
	ventolin	V	VB	O
	inhalers	N	NNS	O
	0	0	0	O
Sentence: 470	no	!	DT	O
	getting	V	VBG	O
	itchy	N	NN	O
	is	V	VBZ	O
	just	R	RB	O
	a	D	DT	O
	common	N	JJ	O
	side	N	NN	O
	effect	N	NN	O
	of	P	IN	O
	oxycodone	N	NN	O
	""@mindgeek19:	G	NN	O
	@annataughtyou	@	NN	O
	are	V	VBP	O
	you	O	PRP	O
	allergic	A	JJ	O
	to	P	TO	O
	any	D	DT	O
	meds?”	N	NN	O
	0	0	0	O
Sentence: 471	lol	!	NN	O
	viibryd	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	puke	V	VB	O
	first	A	JJ	O
	day	N	NN	O
	taking	V	VBG	O
	it	O	PRP	O
	0	0	0	O
Sentence: 472	i'm	L	NN	O
	on	P	IN	O
	the	D	DT	O
	twitter-machine	^	JJ	O
	tonight	R	NN	O
	cuz	P	NN	O
	can't	V	NN	O
	walk	V	NN	O
	or	&	CC	O
	do	V	VB	O
	anything	N	NN	O
	else	R	RB	O
	tonight.	R	RB	O
	boosted	V	VBD	O
	neurontin	D	NN	O
	dose	N	NN	O
	has	V	VBZ	O
	my	D	PRP$	O
	motor	N	NN	O
	control	N	NN	O
	jacked	V	VBD	O
	up.	T	JJ	O
	:-|	E	JJ	O
	0	0	0	O
Sentence: 473	@DrGRuralMD	@	JJ	O
	@introvertBSNRN	@	NNP	O
	Hahaha	!	NNP	O
	had	V	VBD	O
	a	D	DT	O
	Pt	N	NNP	O
	refuse	V	NN	O
	Lipitor	N	NNP	O
	�Don�t	N	NNP	O
	give	V	VB	O
	me	O	PRP	O
	that	O	IN	O
	!�	,	NN	O
	0	0	0	O
Sentence: 474	@katykateas	@	JJ	O
	hi	!	NN	O
	i	O	NN	O
	was	V	VBD	O
	taken	V	VBN	O
	enbrel	R	NN	O
	for	P	IN	O
	9	$	CD	O
	months	N	NNS	O
	but	&	CC	O
	i	O	NN	O
	had	V	VBD	O
	to	P	TO	O
	stop	V	VB	O
	it	O	PRP	O
	i	O	NN	O
	was	V	VBD	O
	getting	V	VBG	O
	bad	A	JJ	O
	side	N	NN	O
	effects	N	NNS	O
	:(	E	VBP	O
	0	0	0	O
Sentence: 475	Who	O	WP	O
	has	V	VBZ	O
	adderall?	N	NN	O
	0	0	0	O
Sentence: 476	ventolin	N	NN	O
	makin	V	FW	O
	me	O	PRP	O
	all	R	DT	O
	anxious.	A	VBP	O
	alone	R	RB	O
	in	P	IN	O
	the	D	DT	O
	house	N	NN	O
	and	&	CC	O
	lost	V	VBN	O
	in	P	IN	O
	the	D	DT	O
	world.	N	NN	O
	get	V	NN	O
	hype	N	NN	O
	0	0	0	O
Sentence: 477	deciding	V	VBG	O
	against	P	IN	O
	taking	V	VBG	O
	adderall	N	DT	O
	today	N	NN	O
	because	P	IN	O
	i	O	NN	O
	think	V	VBP	O
	i	O	NN	O
	want	V	VBP	O
	subway	N	NN	O
	later.	R	NN	O
	0	0	0	O
Sentence: 478	viibryd	^	JJ	O
	day	N	NN	O
	one.	$	VBD	O
	i	O	JJ	O
	think	V	VBP	O
	it	O	PRP	O
	made	V	VBD	O
	me	O	PRP	O
	super	R	JJ	O
	sensitive	A	JJ	O
	to	P	TO	O
	sunlight	N	VB	O
	but	&	CC	O
	benadryl	^	VB	O
	does	V	VBZ	O
	that	O	IN	O
	too,	R	VB	O
	so.	R	NN	O
	0	0	0	O
Sentence: 479	my	D	PRP$	O
	afluria	N	NNS	O
	site	N	NN	O
	is	V	VBZ	O
	actually	R	RB	O
	hurting	V	VBG	O
	tonight	R	NN	O
	and	&	CC	O
	temp	N	NN	O
	is	V	VBZ	O
	up	A	RP	O
	.5	$	JJ	O
	degrees.	N	NN	O
	doubt	N	NN	O
	i'm	L	NN	O
	going	V	VBG	O
	to	P	TO	O
	be	V	VB	O
	staying	V	VBG	O
	up	T	RB	O
	much	R	RB	O
	longer	R	RBR	O
	#zzzzz	#	VB	O
	0	0	0	O
Sentence: 480	@drunk_savant	@	JJ	O
	hate	V	NN	O
	prednisone	N	NN	O
	yet	R	RB	O
	need	V	VBN	O
	it.	O	JJ	O
	humira	^	NN	O
	tried	V	VBD	O
	to	P	TO	O
	kill	V	VB	O
	me.	O	NNS	O
	so	R	RB	O
	did	V	VBD	O
	remicade.	,	VB	O
	so..	R	NN	O
	0	0	0	O
Sentence: 481	@chibradley773	@	NNS	O
	lose	V	VBP	O
	potency	N	NN	O
	or	&	CC	O
	we	O	PRP	O
	get	V	VBP	O
	immunity	N	JJ	O
	to	P	TO	O
	them	O	PRP	O
	remicade	V	VB	O
	cimzia	V	NN	O
	now	R	RB	O
	humira	^	VBZ	O
	#bewell	#	NN	O
	friend	N	NN	O
	0	0	0	O
Sentence: 482	@thyroidmary	@	JJ	O
	#disgusted.	V	NNP	O
	synthroid	N	NN	O
	causing	V	VBG	O
	freq	N	JJ	O
	afib.	N	NN	O
	wht	O	NN	O
	is	V	VBZ	O
	my	D	PRP$	O
	alternative?	N	JJ	O
	#followthediet	#	JJ	O
	#readthebooks	#	NNS	O
	#cantfindgreatdoc	#	VBP	O
	0	0	0	O
Sentence: 483	my	D	PRP$	O
	mom	N	NN	O
	gave	V	VBD	O
	me	O	PRP	O
	oxycodone	N	NN	O
	for	P	IN	O
	my	D	PRP$	O
	cramps	N	NNS	O
	and	&	CC	O
	i	O	VB	O
	am	V	VBP	O
	pretty	R	JJ	O
	sure	A	JJ	O
	that	P	IN	O
	i	O	VBP	O
	am	V	VBP	O
	like	P	JJ	O
	high	N	NN	O
	or	&	CC	O
	something	N	NN	O
	lmao.	!	JJ	O
	weeeeeeeeeeeee!	!	NN	O
	0	0	0	O
Sentence: 484	@pharmagossip	@	NN	O
	Still	R	RB	O
	paying	V	VBG	O
	out	T	RP	O
	for	P	IN	O
	Seroquel,	^	NNP	O
	Texas	^	NNP	O
	asked	V	VBD	O
	for	P	IN	O
	50x	R	CD	O
	more	A	JJR	O
	than	P	IN	O
	they	O	PRP	O
	got.	V	VBP	O
	Curious	A	JJ	O
	about	P	IN	O
	the	D	DT	O
	Crestor	^	NNP	O
	claims.	N	NN	O
	0	0	0	O
Sentence: 485	@nickisheader	@	NN	O
	@cure_pa	@	NNP	O
	@parthritis	@	NNP	O
	@psoriaticarthri	@	NNP	O
	had	V	VBD	O
	my	D	PRP$	O
	weekly	A	JJ	O
	etanercept	N	NN	O
	last	A	JJ	O
	night.	N	JJ	O
	working	V	VBG	O
	better	R	NN	O
	for	P	IN	O
	me	O	PRP	O
	than	P	IN	O
	methotrexate	O	NN	O
	did	V	VBD	O
	#nausea	N	VB	O
	0	0	0	O
Sentence: 486	@Ormy222	@	JJ	O
	I�m	L	NNP	O
	just	R	RB	O
	now	R	RB	O
	finishing	V	VBG	O
	up	T	RP	O
	the	D	DT	O
	horrid	A	JJ	O
	side	N	NN	O
	effects	N	NNS	O
	of	P	IN	O
	Augmentin.	^	NNP	O
	Worse	A	NNP	O
	than	P	IN	O
	the	D	DT	O
	tooth	N	JJ	O
	pain.	N	NN	O
	Never	R	NNP	O
	again.	R	VBZ	O
	Fortunately	R	RB	O
	I	O	PRP	O
	have	V	VBP	O
	@Emetrol	@	VBN	O
	and	&	CC	O
	Imodium	^	NNP	O
	here.	R	NN	O
	OhMyStars	^	NNP	O
	0	0	0	O
Sentence: 487	""I	O	RB	O
	lived	V	VBN	O
	like	P	IN	O
	a	D	DT	O
	goddamned	A	JJ	O
	Ninja	^	NNP	O
	Turtle.	^	NNP	O
	I	O	PRP	O
	didn't	V	VBP	O
	drink	V	VB	O
	water	N	NN	O
	the	D	DT	O
	entire	A	JJ	O
	time.	N	NN	O
	I	O	PRP	O
	lived	V	VBD	O
	on	P	IN	O
	cigarettes	N	NNS	O
	and	&	CC	O
	alcohol	N	NN	O
	and	&	CC	O
	Adderall.College	N	NNP	O
	was	V	VBD	O
	like	P	IN	O
	a	D	DT	O
	4-year	A	JJ	O
	game	N	NN	O
	show	N	NN	O
	called	V	VBN	O
	Do	V	NNP	O
	My	D	NNP	O
	Friends	N	NNP	O
	Hate	V	NNP	O
	Me	O	NNP	O
	or	&	CC	O
	Do	V	NNP	O
	I	O	PRP	O
	Just	R	NNP	O
	Need	V	VB	O
	to	P	TO	O
	Go	V	VB	O
	to	P	TO	O
	Sleep?""	V	NNP	O
	0	0	0	O
Sentence: 488	@JoeEcon31809	@	JJ	O
	@matthewherper	@	NNP	O
	@amitabhchandra2	@	NN	O
	In	P	IN	O
	2006,	$	CD	O
	70%	$	CD	O
	of	P	IN	O
	our	D	PRP$	O
	patients	N	NNS	O
	on	P	IN	O
	Lipitor	^	NNP	O
	were	V	VBD	O
	appropriate	A	JJ	O
	for	P	IN	O
	treatment	N	NN	O
	with	P	IN	O
	high-dose	A	JJ	O
	simvastatin.	N	NN	O
	There	X	EX	O
	was	V	VBD	O
	no	D	DT	O
	clinical	A	JJ	O
	reason	N	NN	O
	for	P	IN	O
	them	O	PRP	O
	to	P	TO	O
	remain	V	VB	O
	on	P	IN	O
	Lipitor.	^	NNP	O
	Big	^	NNP	O
	standoff	N	NN	O
	w	P	NN	O
	Pfizer	^	NNP	O
	ensued;	V	VBZ	O
	we	O	PRP	O
	eventually	R	RB	O
	prevailed.	V	VBP	O
	0	0	0	O
Sentence: 489	i	O	NN	O
	just	R	RB	O
	started	V	VBD	O
	a	D	DT	O
	sentence	N	NN	O
	to	P	TO	O
	my	D	PRP$	O
	roommate	N	NN	O
	""well	!	NN	O
	because	P	IN	O
	the	D	DT	O
	sun	N	NN	O
	is	V	VBZ	O
	in	P	IN	O
	virgo	N	NN	O
	and	&	CC	O
	i'm	L	JJ	O
	capricorn	^	NN	O
	rising	V	VBG	O
	i've	L	NNS	O
	really	R	RB	O
	want	V	VBP	O
	been	V	VBN	O
	adderall""	N	IN	O
	this	O	DT	O
	is	V	VBZ	O
	me.	O	RBR	O
	this	O	DT	O
	is	V	VBZ	O
	who	O	WP	O
	i	O	VBP	O
	am	V	VBP	O
	now.	R	JJ	O
	0	0	0	O
Sentence: 490	i'm	L	NN	O
	gonna	V	NN	O
	sue	V	NN	O
	you	O	PRP	O
	bastards	N	VBP	O
	for	P	IN	O
	making	V	VBG	O
	me	O	PRP	O
	take	V	VB	O
	ventolin	N	NN	O
	my	D	PRP$	O
	whole	A	JJ	O
	life	N	NN	O
	and	&	CC	O
	now	R	RB	O
	i	O	VBP	O
	can't	V	NNS	O
	get	V	VB	O
	off	T	RP	O
	the	D	DT	O
	stuff	N	NN	O
	0	0	0	O
Sentence: 491	took	V	VBD	O
	some	D	DT	O
	adderall	N	NN	O
	and	&	CC	O
	used	V	VBD	O
	the	D	DT	O
	+20	$	JJ	O
	focus	N	NN	O
	to	P	TO	O
	rejoin	V	VB	O
	two	$	CD	O
	rival	N	JJ	O
	friend	N	NN	O
	groups	N	NNS	O
	at	P	IN	O
	the	D	DT	O
	club	N	NN	O
	0	0	0	O
Sentence: 492	ewww	!	NN	O
	took	V	VBD	O
	a	D	DT	O
	saphris	N	NN	O
	to	P	TO	O
	fall	V	VB	O
	asleep	R	JJ	O
	and	&	CC	O
	now	R	RB	O
	i	O	VB	O
	just	R	RB	O
	feel	V	VB	O
	like	P	IN	O
	i'm	L	NN	O
	gonna	V	NN	O
	throw	V	NN	O
	up.	T	JJ	O
	😷😷😷😷😷	,	NN	O
	0	0	0	O
Sentence: 493	@gothlaw	@	NN	O
	@whduncan	@	JJ	O
	i	O	NN	O
	can't	V	VBP	O
	tolerate	V	VB	O
	it	O	PRP	O
	either,	D	JJ	O
	same	A	JJ	O
	for	P	IN	O
	codeine	N	NN	O
	and	&	CC	O
	all	D	DT	O
	its	L	PRP$	O
	other	A	JJ	O
	cousins.	N	NN	O
	darvocet	^	NN	O
	is	V	VBZ	O
	where	R	WRB	O
	it's	L	JJ	O
	at.	P	NN	O
	0	0	0	O
Sentence: 494	albuterol	N	NN	O
	is	V	VBZ	O
	like	P	IN	O
	my	D	PRP$	O
	crack	N	NN	O
	cocaine,	N	NN	O
	except	P	IN	O
	that	O	DT	O
	is	V	VBZ	O
	won't	V	JJ	O
	kill	V	VB	O
	me,	O	NNS	O
	and	&	CC	O
	it	O	PRP	O
	makes	V	VBZ	O
	normal	A	JJ	O
	ppl	N	JJ	O
	feel	V	NN	O
	like	P	IN	O
	they	O	PRP	O
	are	V	VBP	O
	freaking	V	VBG	O
	out!	T	JJ	O
	#cysticfibrosis	#	NN	O
	0	0	0	O
Sentence: 495	havent	V	NN	O
	been	V	VBN	O
	able	A	JJ	O
	to	P	TO	O
	take	V	VB	O
	my	D	PRP$	O
	neurontin	N	NN	O
	because	P	IN	O
	that	D	DT	O
	combined	V	VBN	O
	with	P	IN	O
	all	D	DT	O
	my	D	PRP$	O
	other	A	JJ	O
	meds	N	NNS	O
	makes	V	VBZ	O
	me	O	PRP	O
	to	P	TO	O
	tired	V	VB	O
	#ridiculous	#	JJ	O
	0	0	0	O
Sentence: 496	@TheArvaEffect	@	RB	O
	Well	!	NNP	O
	def	R	VBZ	O
	ask	V	VB	O
	to	P	TO	O
	be	V	VB	O
	put	V	VBN	O
	asleep.	R	RP	O
	It�s	L	NNP	O
	painful	A	NN	O
	as	P	IN	O
	hell	N	NN	O
	once	R	IN	O
	you	O	PRP	O
	wake	V	VBP	O
	up	T	RP	O
	from	P	IN	O
	sedation.	N	NNS	O
	take	V	VBP	O
	the	D	DT	O
	codeine	N	NN	O
	!	,	.	O
	The	D	DT	O
	painkillers	N	NNS	O
	were	V	VBD	O
	life	N	NN	O
	changing	V	VBG	O
	and	&	CC	O
	I	O	PRP	O
	had	V	VBD	O
	good	A	JJ	O
	sleep	N	NN	O
	0	0	0	O
Sentence: 497	@icedborscht	@	NN	O
	i	O	NNS	O
	take	V	VBP	O
	metformin	^	NN	O
	because	P	IN	O
	i	O	NN	O
	have	V	VBP	O
	to,	P	VBN	O
	and	&	CC	O
	it	O	PRP	O
	works.	V	VBZ	O
	but	&	CC	O
	it	O	PRP	O
	also	R	RB	O
	makes	V	VBZ	O
	me	O	PRP	O
	unable	A	JJ	O
	to	P	TO	O
	tolerate	V	VB	O
	much	A	JJ	O
	alcohol,	N	NN	O
	and	&	CC	O
	that	D	IN	O
	part	N	NN	O
	i	O	NN	O
	hate.	V	NN	O
	0	0	0	O
Sentence: 498	�bid�	^	NN	O
	is	V	VBZ	O
	Latin	^	NNP	O
	for	P	IN	O
	twice	R	RB	O
	a	D	DT	O
	day.	N	JJ	O
	4/52	$	CD	O
	is	V	VBZ	O
	four	$	CD	O
	weeks.	N	NN	O
	2/52	$	CD	O
	is	V	VBZ	O
	two	$	CD	O
	weeks.	N	NN	O
	Pregabalin	N	NNP	O
	75mg	V	CD	O
	twice	R	RB	O
	a	D	DT	O
	day	N	NN	O
	Rosuvastatin	V	NNP	O
	10mg	N	CD	O
	once	R	RB	O
	a	D	DT	O
	day	N	NN	O
	Neurovite	^	NNP	O
	one	$	CD	O
	capsule	N	NN	O
	twice	R	RB	O
	a	D	DT	O
	day	N	NN	O
	(All	P	IN	O
	the	D	DT	O
	above	P	NN	O
	for	P	IN	O
	4weeks)	A	CD	O
	Eproxene	^	NNP	O
	500mg	$	CD	O
	twice	R	RB	O
	a	D	DT	O
	day	N	NN	O
	for	P	IN	O
	2	$	CD	O
	weeks.	N	NN	O
	That�s	P	NNP	O
	the	D	DT	O
	meaning.	N	NN	O
	I	O	PRP	O
	hope	V	VBP	O
	you	O	PRP	O
	find	V	VBP	O
	it	O	PRP	O
	helpful.	A	NN	O
	0	0	0	O
Sentence: 499	@firefly_811	@	JJ	O
	luckily	R	RB	O
	i	O	NN	O
	had	V	VBD	O
	spare	A	JJ	O
	keppra	N	NN	O
	and	&	CC	O
	vimpat	V	NN	O
	on	P	IN	O
	me	O	PRP	O
	phew!	!	VBP	O
	i	O	NN	O
	was	V	VBD	O
	given	V	VBN	O
	lorazapam	N	NN	O
	for	P	IN	O
	status	N	NN	O
	a	D	DT	O
	few	A	JJ	O
	months	N	NNS	O
	ago..	R	IN	O
	lost	A	VBN	O
	3	$	CD	O
	days	N	NNS	O
	of	P	IN	O
	my	D	PRP$	O
	life!	N	NN	O
	0	0	0	O
Sentence: 500	@sarahsurviv3	@	IN	O
	all	D	DT	O
	birth	N	NN	O
	control	N	NN	O
	makes	V	VBZ	O
	me	O	PRP	O
	fat	A	JJ	O
	and	&	CC	O
	disgusting.	A	JJ	O
	i've	L	NN	O
	tried	V	VBN	O
	like	P	IN	O
	four	$	CD	O
	different	A	JJ	O
	kinds,	N	NN	O
	two	$	CD	O
	pills,	N	VBP	O
	the	D	DT	O
	nuvaring	N	NN	O
	and	&	CC	O
	the	D	DT	O
	depo	N	NN	O
	:-(	E	NN	O
	0	0	0	O
Sentence: 501	you	O	PRP	O
	can	V	MD	O
	see	V	VB	O
	why	R	WRB	O
	i	O	VB	O
	need	V	VBP	O
	a	D	DT	O
	break!	N	NN	O
	it's	L	VBZ	O
	the	D	DT	O
	pregabalin	N	NN	O
	or	&	CC	O
	as	P	IN	O
	i	O	JJ	O
	prefer	V	VBP	O
	to	P	TO	O
	call	V	VB	O
	it,	O	JJ	O
	pre-babbling.	A	NN	O
	0	0	0	O
Sentence: 502	@PaulHumpa	@	RB	O
	@SatchinPanda	@	NNP	O
	How	R	NNP	O
	is	V	VBZ	O
	efficacy	N	JJ	O
	measured	V	VBN	O
	for	P	IN	O
	Crestor?	^	NNP	O
	Lowered	V	NNP	O
	cholesterol?	N	NN	O
	Or	&	NNP	O
	fewer	A	JJR	O
	cardiovascular	A	JJ	O
	events?	N	NN	O
	0	0	0	O
Sentence: 503	@ccfa	@	NN	O
	taking	V	VBG	O
	entyvio	R	NN	O
	now	R	RB	O
	for	P	IN	O
	crohn's	Z	NN	O
	since	P	IN	O
	remicade	^	NN	O
	stopped	V	VBD	O
	working	V	VBG	O
	and	&	CC	O
	humira	^	JJ	O
	didn't	V	NN	O
	work...	V	VBD	O
	#ibdselfie	#	NNP	O
	http://t.co/jwvtpitl6g	U	NN	O
	0	0	0	O
Sentence: 504	ok.	!	JJ	O
	i'm	L	NN	O
	just	R	RB	O
	going	V	VBG	O
	to	P	TO	O
	say	V	VB	O
	it.	O	JJ	O
	tmi.	V	NNS	O
	my	D	PRP$	O
	viibryd	N	NN	O
	helps	V	VBZ	O
	my	D	PRP$	O
	depression	N	NN	O
	&amp;	N	NNP	O
	anxiety,	N	NN	O
	but	&	CC	O
	i	O	NNS	O
	have	V	VBP	O
	to	P	TO	O
	take	V	VB	O
	immodium	^	NN	O
	like	P	IN	O
	a	D	DT	O
	daily	A	JJ	O
	vitamin.	N	NN	O
	0	0	0	O
Sentence: 505	@foxworthspeaks	@	NNS	O
	take	V	VBP	O
	a	D	DT	O
	strattera	N	NN	O
	they	O	PRP	O
	say.	V	VBP	O
	it's	L	NNS	O
	like	P	IN	O
	adderall	N	NN	O
	they	O	PRP	O
	say.	V	VBP	O
	and	&	CC	O
	then	R	RB	O
	i	O	NN	O
	was	V	VBD	O
	trying	V	VBG	O
	to	P	TO	O
	figure	V	VB	O
	out	T	RP	O
	why	R	WRB	O
	i	O	JJ	O
	felt	V	VBD	O
	like	P	IN	O
	dying	V	VBG	O
	all	D	DT	O
	day	N	NN	O
	😭	E	VB	O
	0	0	0	O
Sentence: 506	moms	N	NNS	O
	lunesta	N	VBP	O
	go	V	VB	O
