Sentence #	Word	NPOS	Tag	
	lettuce	VB	O
	!	.	O
	all	DT	O
	contain	VBP	O
	sleepy	JJ	O
	bye	NN	O
	chems	NNS	O
	.	.	O
	all	DT	O
	i	NN	O
	have	VBP	O
	is	VBZ	O
	trazodone	CD	O
	which	WDT	O
	means	VBZ	O
	dopey	VBP	B-ADR
	all	DT	O
	day	NN	O
	tomo	VB	O
	0	0	O
Sentence: 351	i	NN	O
	took	VBD	O
	my	PRP$	O
	trazodone	NN	O
	like	IN	O
	an	DT	O
	hour	NN	O
	ago	IN	O
	and	CC	O
	i	VB	O
	can	MD	O
	barely	RB	B-ADR
	keep	VB	I-ADR
	my	PRP$	I-ADR
	eyes	NNS	I-ADR
	open	JJ	I-ADR
	and	CC	O
	i	JJ	O
	need	VBP	O
	to	TO	O
	finish	VB	O
	homeworrrkkk	NN	O
	0	0	O
Sentence: 352	stand	VB	O
	down	RP	O
	,	,	O
	tweeps	JJ	O
	!	.	O
	stand	VBP	O
	down	RP	O
	!	.	O
	i	NN	O
	did	VBD	O
	it	PRP	O
	wrong	JJ	O
	(thanks	NNS	O
	to	TO	O
	@marrije	VB	O
	for	IN	O
	catching	VBG	O
	it)	JJ	O
	-	:	O
	doc	NN	O
	gave	VBD	O
	me	PRP	O
	trazodone	NN	O
	,	,	O
	not	RB	O
	tramodol	VB	O
	.	.	O
	0	0	O
Sentence: 353	@rachaelherron	NN	O
	@marrije	NN	O
	i	NN	O
	haaaated	VBD	O
	trazodone	NN	O
	.	.	O
	don't	NN	O
	be	VB	O
	afraid	VBN	O
	to	TO	O
	ask	VB	O
	doc	NN	O
	for	IN	O
	something	NN	O
	else	RB	O
	if	IN	O
	side	JJ	O
	effects	NNS	O
	continue	VBP	O
	.	.	O
	gave	VBD	O
	me	PRP	O
	migraines	NNS	B-ADR
	.	.	O
	0	0	O
Sentence: 354	have	VB	O
	taken	VBN	O
	the	DT	O
	trazodone	NN	O
	dose	NN	O
	back	RB	O
	down	RB	O
	.	.	O
	simply	RB	O
	cannot	JJ	O
	put	VBD	O
	up	RP	O
	with	IN	O
	feeling	NN	O
	tired	VBN	B-ADR
	all	DT	O
	day	NN	O
	!	.	O
	0	0	O
Sentence: 355	@glass1ncision	NN	O
	for	IN	O
	sure	JJ	O
	.	.	O
	i'd	NN	O
	get	VBP	O
	no	DT	O
	sleep	NN	O
	at	IN	O
	all	DT	O
	if	IN	O
	it	PRP	O
	wasn't	VBZ	O
	for	IN	O
	#trazodone	NN	O
	.	.	O
	:	:	O
	)	)	O
	0	0	O
Sentence: 356	does	VBZ	O
	trazodone	VB	O
	actually	RB	O
	make	VBP	O
	people	NNS	O
	feel	VBP	O
	like	IN	O
	high	JJ	O
	omfg	IN	O
	it	PRP	O
	makes	VBZ	O
	me	PRP	O
	sleepy	VB	B-ADR
	0	0	O
Sentence: 357	eat	NN	O
	my	PRP$	O
	trazodone	NN	O
	then	RB	O
	go	VB	O
	to	TO	O
	bed	NN	O
	,	,	O
	wake	VBP	O
	up	RP	O
	in	IN	O
	the	DT	O
	morning	NN	O
	with	IN	O
	holes	NNS	B-ADR
	in	IN	I-ADR
	my	PRP$	I-ADR
	head	NN	I-ADR
	0	0	O
Sentence: 358	my	PRP$	O
	trazodone	NN	O
	be	VB	O
	having	VBG	O
	me	PRP	O
	dream	IN	B-ADR
	all	DT	I-ADR
	types	NNS	I-ADR
	of	IN	I-ADR
	crazy	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 359	great.	NN	O
	.	.	O
	i	NN	O
	have	VBP	O
	hives	VBN	B-ADR
	up	RP	O
	and	CC	O
	down	IN	O
	my	PRP$	O
	legs	NN	O
	from	IN	O
	this	DT	O
	gosh	NN	O
	dang	VBZ	O
	trazodone	NN	O
	?	.	O
	0	0	O
Sentence: 360	@loveone_another	NN	O
	:	:	O
	i'm	NN	O
	lowkey	NN	O
	pill	NN	O
	junkie	NN	O
	.	.	O
	&gt;.&lt;	JJ	O
	vivance	NN	O
	,	,	O
	xanax	NNP	O
	,	,	O
	hydro's	NN	O
	and	CC	O
	trazodone	NN	O
	are	VBP	O
	my	PRP$	O
	faves	NNS	O
	0	0	O
Sentence: 361	@lunkendrush	JJ	O
	i've	JJ	O
	heard	NN	O
	of	IN	O
	the	DT	O
	topamax	NN	O
	.	.	O
	right	RB	O
	now	RB	O
	i'm	VBP	O
	on	IN	O
	40	CD	O
	mg	NN	O
	of	IN	O
	prozac	NN	O
	,	,	O
	100	CD	O
	mg	NN	O
	of	IN	O
	trazadone	NN	O
	and	CC	O
	75mg	CD	O
	of	IN	O
	hydroxizine	NN	O
	or	CC	O
	however	RB	O
	you	PRP	O
	spell	VBP	O
	0	0	O
Sentence: 362	taking	VBG	O
	trazodone	NN	O
	and	CC	O
	literally	RB	O
	passing	VBG	B-ADR
	out	RP	I-ADR
	on	IN	O
	the	DT	O
	bathroom	NN	O
	floor	NN	O
	yeah	NN	O
	that	WDT	O
	shit	VBD	O
	happens	NNS	O
	0	0	O
Sentence: 363	trazodone	NN	O
	hangover	NN	B-ADR
	and	CC	O
	dry	JJ	B-ADR
	eyes	NNS	I-ADR
	0	0	O
Sentence: 364	@kitschmagnet	NN	O
	i	NN	O
	was	VBD	O
	on	IN	O
	tysabri	NN	O
	for	IN	O
	50	CD	O
	months	NNS	O
	.	.	O
	i'm	NN	O
	in	IN	O
	the	DT	O
	process	NN	O
	of	IN	O
	going	VBG	O
	to	TO	O
	tecfedera	VB	O
	.	.	O
	it	PRP	O
	is	VBZ	O
	similar	JJ	O
	,	,	O
	i	NN	O
	needed	VBD	O
	to	TO	O
	get	VB	O
	off	RP	O
	because	IN	O
	of	IN	O
	veins	NNS	B-ADR
	0	0	O
Sentence: 365	@craigsdaughter	NN	O
	no	DT	O
	joke	NN	O
	!	.	O
	#tysabri	NN	O
	worked	VBD	O
	like	IN	O
	a	DT	O
	charm	NN	O
	for	IN	O
	me	PRP	O
	,	,	O
	til	VB	O
	my	PRP$	O
	immune	NN	B-ADR
	system	NN	I-ADR
	went	VBD	I-ADR
	poof	NN	I-ADR
	.	.	O
	hopeful	JJ	O
	about	IN	O
	#tecfidera	NN	O
	:	:	O
	)	)	O
	0	0	O
Sentence: 366	@jenchang1	NN	O
	i	NN	O
	think	VBP	O
	patients	NNS	O
	who	WP	O
	take	VBP	O
	tysabri	NNS	O
	generally	RB	O
	want	VBP	O
	to	TO	O
	know	VB	O
	if	IN	O
	they	PRP	O
	could	MD	O
	be	VB	O
	at	IN	O
	risk	NN	O
	for	IN	O
	pml	NN	O
	.	.	O
	0	0	O
Sentence: 367	@zgaber	NNP	O
	@thestomabaglady	JJ	O
	haha	NN	O
	!	.	O
	crazy	NN	O
	.	.	O
	stelara	NN	O
	is	VBZ	O
	almost	RB	O
	done	VBN	O
	in	IN	O
	trials	NNS	O
	.	.	O
	and	CC	O
	there's	VB	O
	a	DT	O
	next	JJ	O
	generation	NN	O
	tysabri	NN	O
	just	RB	O
	for	IN	O
	ibd	JJ	O
	that's	JJ	O
	new	JJ	O
	.	.	O
	0	0	O
Sentence: 368	#tysabri	JJ	O
	day	NN	O
	today	NN	O
	!	.	O
	!	.	O
	!	.	O
	all	DT	O
	good	JJ	O
	cause	NN	O
	of	IN	O
	the	DT	O
	beautiful	JJ	O
	person	NN	O
	i	JJ	O
	share	NN	O
	the	DT	O
	day	NN	O
	with	IN	O
	!	.	O
	love	NN	O
	u	JJ	O
	liz	NN	O
	!	.	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 369	rt�@dani_deeh	NN	O
	:	:	O
	@muhleeah	NN	O
	i	VBZ	O
	heard	NN	O
	of	IN	O
	tysabri	NN	O
	.	.	O
	should	MD	O
	work	VB	O
	good	JJ	O
	on	IN	O
	ms	NN	O
	.	.	O
	but	CC	O
	serious	JJ	O
	side	NN	O
	effects	NNS	O
	as	RB	O
	well	RB	O
	:	:	O
	(�	NN	O
	that's	NN	O
	why	WRB	O
	i'm	NN	O
	terrified	VBD	O
	!	.	O
	0	0	O
Sentence: 370	i'm	JJ	O
	infusion	NN	O
	tysabri	NN	O
	.	.	O
	my	PRP$	O
	monthly	JJ	O
	fillup	NN	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 371	another	DT	O
	light	JJ	B-ADR
	nights	NNS	I-ADR
	sleep	VBP	I-ADR
	brought	VBN	O
	to	TO	O
	me	PRP	O
	courtesy	NN	O
	of	IN	O
	#venlafaxine	JJ	O
	dammit	NN	O
	.	.	O
	#day8	NN	O
	0	0	O
Sentence: 372	it's	NN	O
	not	RB	O
	even	RB	O
	11pm	CD	O
	and	CC	O
	i'm	VB	O
	already	RB	O
	feeling	VBG	O
	the	DT	O
	venlafaxine	NN	O
	withdrawal	NN	B-ADR
	.	.	O
	stupid	JJ	O
	bitch	NN	O
	.	.	O
	how	WRB	O
	hard	JJ	O
	is	VBZ	O
	it	PRP	O
	to	TO	O
	pack	VB	O
	the	DT	O
	bloody	JJ	O
	tablets	NNS	O
	?	.	O
	!	.	O
	0	0	O
Sentence: 373	�@m0m1n3	NN	O
	:	:	O
	@kastel	NN	O
	na	TO	O
	g	VB	O
	my	PRP$	O
	5ht	CD	O
	levels	NNS	O
	are	VBP	O
	good	JJ	O
	just	RB	O
	need	VB	O
	a	DT	O
	dopamine	JJ	O
	rush	NN	O
	gonna	NN	O
	pop	IN	O
	me	PRP	O
	a	DT	O
	bupropion	NN	O
	or	CC	O
	a	DT	O
	venlafaxine	NN	O
	.	.	O
	want	VB	O
	some	DT	O
	yeh�	CD	O
	loool	NN	O
	0	0	O
Sentence: 374	@leigh_clay	NN	O
	i	NN	O
	feel	VBP	O
	for	IN	O
	you	PRP	O
	,	,	O
	i	VB	O
	had	VBD	O
	the	DT	O
	sane	JJ	O
	experience	NN	O
	of	IN	O
	disturbed	JJ	B-ADR
	sleep	JJ	I-ADR
	&	CC	O
	bad	JJ	B-ADR
	dreams	NNS	I-ADR
	on	IN	O
	venlafaxine	NN	O
	xx	NN	O
	0	0	O
Sentence: 375	@podculture	NN	O
	venlafaxine	NN	O
	.	.	O
	it's	VB	O
	basically	RB	O
	a	DT	O
	bureaucracy	NN	O
	problem	NN	O
	in	IN	O
	this	DT	O
	case	NN	O
	,	,	O
	though;	NN	O
	nothing	NN	O
	to	TO	O
	do	VB	O
	with	IN	O
	the	DT	O
	scrip	NN	O
	itself	PRP	O
	.	.	O
	0	0	O
Sentence: 376	@adandelionmind	NN	O
	i	NN	O
	had	VBD	O
	itchy	JJ	B-ADR
	skin	NN	I-ADR
	at	IN	O
	night	NN	O
	on	IN	O
	venlafaxine	NN	O
	,	,	O
	i	JJ	O
	react	VBP	O
	badly	RB	O
	to	TO	O
	insect	VB	O
	bites	NNS	O
	too	RB	O
	.	.	O
	0	0	O
Sentence: 377	i	NN	O
	feel	VBP	O
	siiiiiiiiiiiiiiick	NN	B-ADR
	.	.	O
	damn	NN	O
	you	PRP	O
	venlafaxine	VBP	O
	.	.	O
	0	0	O
Sentence: 378	@fatuglyew	JJ	O
	thing	NN	O
	about	IN	O
	venlafaxine	NN	O
	is	VBZ	O
	the	DT	O
	withdrawals	NNS	B-ADR
	when	WRB	O
	you're	NN	O
	late	RB	O
	for	IN	O
	a	DT	O
	dose	JJ	O
	-	:	O
	it's	NN	O
	like	IN	O
	electric	JJ	B-ADR
	shocks	NNS	I-ADR
	in	IN	I-ADR
	your	PRP$	I-ADR
	brain	NN	I-ADR
	,	,	O
	and	CC	O
	they	PRP	O
	go	VBP	O
	-	:	O
	0	0	O
Sentence: 379	venlafaxine	NN	O
	withdrawal	NN	B-ADR
	is	VBZ	O
	horrific	JJ	O
	0	0	O
Sentence: 380	rt	JJ	O
	@timbuttsack	NN	O
	:	:	O
	venlafaxine	NN	O
	more	RBR	O
	like	IN	O
	lessvoicesinyourheadazine	NN	O
	am	VBP	O
	i	RB	O
	right	JJ	O
	guys	NNS	O
	?	.	O
	0	0	O
Sentence: 381	@amyelle11	NN	O
	i	NN	O
	was	VBD	O
	on	IN	O
	venlafaxine	NN	O
	after	IN	O
	the	DT	O
	citalopram	NN	O
	but	CC	O
	it	PRP	O
	messed	VBD	B-ADR
	up	RP	I-ADR
	my	PRP$	I-ADR
	sleep	NN	I-ADR
	:	:	O
	(	(	O
	0	0	O
Sentence: 382	@figster014	NN	O
	bloody	NN	O
	zombie	NN	B-ADR
	i	NN	O
	also	RB	O
	take	VBP	O
	venlafaxine	NN	O
	thats	NNS	O
	for	IN	O
	cronic	JJ	O
	depression	NN	O
	bipolar	NN	O
	is	VBZ	O
	a	DT	O
	difficult	JJ	O
	illness	NN	O
	to	TO	O
	deal	VB	O
	with	IN	O
	,	,	O
	both	DT	O
	for	IN	O
	the	DT	O
	0	0	O
Sentence: 383	@foodnetwork	NN	O
	bravo	NN	O
	for	IN	O
	dumping	VBG	O
	dean	NN	O
	.	.	O
	you	PRP	O
	won	VBD	O
	a	DT	O
	new	JJ	O
	fan	NN	O
	in	IN	O
	me	PRP	O
	.	.	O
	no	DT	O
	one	NN	O
	needs	VBZ	O
	her	PRP$	O
	food	NN	O
	as	IN	O
	we	PRP	O
	can't	VBP	O
	afford	VB	O
	the	DT	O
	victoza	NN	O
	and	CC	O
	she	PRP	O
	gets	VBZ	O
	it	PRP	O
	free	JJ	O
	!	.	O
	0	0	O
Sentence: 384	rt	NN	O
	@kwelch_142	NN	O
	:	:	O
	victoza	NN	O
	is	VBZ	O
	insulin	VBN	O
	used	VBN	O
	by	IN	O
	diabetics...	NN	O
	.	.	O
	you	PRP	O
	eat	VBP	O
	like	IN	O
	paula	NN	O
	you	PRP	O
	get	VBP	O
	diabetes	NNS	O
	like	IN	O
	paula..	NN	O
	.	.	O
	0	0	O
Sentence: 385	rt	JJ	O
	@diatribenews	NNS	O
	:	:	O
	dr	NN	O
	john	NN	O
	buse	NN	O
	:	:	O
	most	RBS	O
	impressive	JJ	O
	at	IN	O
	#2013ada	NNP	O
	victoza+degludec=	FW	O
	-1.9%	NNP	O
	a1c	NN	O
	reduction	NN	O
	"	NNP	O
	"	NNP	O
	insulin	NN	O
	on	IN	O
	steroids	NNS	O
	"	NNP	O
	"	NNP	O
	bit	NN	O
	of	IN	O
	weight	JJ	O
	loss	NN	O
	�	NN	O
	0	0	O
Sentence: 386	rt	NN	O
	@juliamoskin	NN	O
	:	:	O
	#pauladeen	NN	O
	may	MD	O
	have	VB	O
	been	VBN	O
	paid	VBN	O
	$6	CD	O
	million	CD	O
	for	IN	O
	her	PRP$	O
	endorsement	NN	O
	of	IN	O
	victoza	NN	O
	.	.	O
	drug	NN	O
	maker	NN	O
	suspends	VBZ	O
	deal	NN	O
	with	IN	O
	deen	JJ	O
	--http	NNS	O
	:	:	O
	//t.co/�	NN	O
	0	0	O
Sentence: 387	so	RB	O
	i	JJ	O
	ran	VBD	O
	out	IN	O
	of	IN	O
	victoza	NN	O
	before	IN	O
	payday	NN	O
	&	CC	O
	restarted	VBD	O
	it	PRP	O
	yesterday	NN	O
	.	.	O
	bleh	NN	O
	:	:	O
	nausea	NN	B-ADR
	.	.	O
	it	PRP	O
	did	VBD	O
	help	VB	O
	me	PRP	O
	lose	VB	O
	@	$	O
	10	CD	O
	lbs	NN	O
	.	.	O
	but	CC	O
	i	JJ	O
	found	VBD	O
	3	CD	O
	when	WRB	O
	i	NN	O
	ran	VBD	O
	out	RP	O
	.	.	O
	0	0	O
Sentence: 388	also	RB	O
	my	PRP$	O
	kidneys	NNS	B-ADR
	have	VBP	I-ADR
	been	VBN	I-ADR
	swollen	VBN	I-ADR
	ever	RB	O
	since	IN	O
	i've	NN	O
	been	VBN	O
	on	IN	O
	viibryd.	NN	O
	.	.	O
	but	CC	O
	its	PRP$	O
	also	RB	O
	been	VBN	O
	super	JJ	O
	hot	JJ	O
	out.	NN	O
	.	.	O
	0	0	O
Sentence: 389	this	DT	O
	night	NN	O
	of	IN	O
	no	DT	B-ADR
	sleep	NN	I-ADR
	is	VBZ	O
	brought	VBN	O
	to	TO	O
	you	PRP	O
	by	IN	O
	vyvanse	NN	O
	.	.	O
	?	.	O
	0	0	O
Sentence: 390	@rayydepotter	NN	O
	yeaa	PRP	O
	bihh	VBP	O
	all	DT	O
	jacked	VBD	B-ADR
	up	RP	I-ADR
	on	IN	O
	vyvanse	NN	O
	!	.	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 391	ugh	IN	O
	i	JJ	O
	wish	JJ	O
	my	PRP$	O
	vyvanse	NN	O
	didn't	NN	O
	make	VB	O
	my	PRP$	O
	stomach	NN	B-ADR
	hurt	VBD	I-ADR
	so	RB	O
	bad	JJ	O
	?	.	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 392	alright	NN	O
	.	.	O
	so	RB	O
	right	RB	O
	now	RB	O
	.	.	O
	i	VB	O
	need	VBP	O
	.	.	O
	some	DT	O
	ritalin	NN	O
	,	,	O
	adderall	NN	O
	,	,	O
	cocaine	NN	O
	,	,	O
	or	CC	O
	vyvanse	NN	O
	.	.	O
	any	DT	O
	help	NN	O
	would	MD	O
	be	VB	O
	appreciated	VBN	O
	.	.	O
	0	0	O
Sentence: 393	i	NN	O
	wish	VBP	O
	my	PRP$	O
	psych	NN	O
	would	MD	O
	stop	VB	O
	fucking	VBG	O
	me	PRP	O
	and	CC	O
	just	RB	O
	put	VB	O
	me	PRP	O
	on	IN	O
	adder	NN	O
	all	DT	O
	vyvanse	NN	O
	sucks	VBZ	O
	dick	NN	O
	0	0	O
Sentence: 394	so	RB	O
	i	JJ	O
	took	VBD	O
	2	CD	O
	vyvanse	NN	O
	this	DT	O
	morning..i	NN	O
	think	VBP	O
	i'm	NN	O
	about	IN	O
	to	TO	O
	have	VB	O
	a	DT	O
	heart	NN	B-ADR
	attack	NN	I-ADR
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 395	i	NN	O
	usually	RB	O
	hate	VBP	O
	texting	VBG	O
	with	IN	O
	a	DT	O
	passion	NN	O
	but	CC	O
	when	WRB	O
	i'm	NN	O
	on	IN	O
	that	DT	O
	good	JJ	O
	vyvanse	NN	O
	and	CC	O
	special	JJ	O
	k	NN	O
	it	PRP	O
	ain't	VBZ	O
	no	DT	O
	stopin	NN	O
	me	PRP	O
	#ayoungniggakeepinthestreesclean	JJ	O
	0	0	O
Sentence: 396	not	RB	O
	taking	VBG	O
	vyvanse	NN	O
	after	IN	O
	3	CD	O
	weeks	NNS	O
	of	IN	O
	taking	VBG	O
	it	PRP	O
	is	VBZ	O
	like	IN	O
	waking	VBG	O
	up	RP	O
	in	IN	O
	a	DT	O
	katy	NN	O
	perry	NN	O
	video	NN	O
	.	.	O
	cotton	NN	O
	candy	NN	O
	,	,	O
	fireworks	NNS	O
	,	,	O
	sunshine	NN	O
	&	CC	O
	whipcream	NN	O
	evrywhr	NN	O
	0	0	O
Sentence: 397	i'm	NNS	O
	so	RB	O
	irritable	JJ	B-ADR
	when	WRB	O
	my	PRP$	O
	vyvanse	NN	O
	wears	VBZ	O
	off	IN	O
	#fuckkk	NN	O
	0	0	O
Sentence: 398	vyvanse	NN	O
	makes	VBZ	O
	my	PRP$	O
	brain	NN	O
	crazier	JJR	B-ADR
	than	IN	O
	it	PRP	O
	already	RB	O
	is	VBZ	O
	.	.	O
	0	0	O
Sentence: 399	alright	JJ	O
	time	NN	O
	to	TO	O
	find	VB	O
	out	RP	O
	if	IN	O
	a	DT	O
	shit	JJ	O
	ton	NN	O
	of	IN	O
	vyvanse	NN	O
	and	CC	O
	not	RB	B-ADR
	sleeping	VBG	I-ADR
	for	IN	O
	2	CD	O
	days	NNS	O
	can	MD	O
	get	VB	O
	a	DT	O
	trimester	NN	O
	worth	NN	O
	of	IN	O
	homework	NN	O
	done	VBN	O
	for	IN	O
	2	CD	O
	classes	NNS	O
	0	0	O
Sentence: 400	fda	NN	O
	needs	VBZ	O
	a	DT	O
	warning	NN	O
	label	NN	O
	for	IN	O
	vyvanse	NN	O
	:	:	O
	"	NN	O
	"	NN	O
	use	NN	O
	of	IN	O
	of	IN	O
	this	DT	O
	drug	NN	O
	may	MD	O
	result	VB	O
	in	IN	O
	major	JJ	O
	ocd/many	NN	B-ADR
	unneeded	VBD	O
	hours	NNS	O
	at	IN	O
	work	NN	O
	"	NNP	O
	"	NNP	O
	http	NN	O
	:	:	O
	//t.co/o7pqc782di	NN	O
	0	0	O
Sentence: 401	playing	VBG	O
	league	NN	O
	while	IN	O
	on	IN	O
	vyvanse	NN	O
	is	VBZ	O
	too	RB	O
	damn	JJ	O
	stressful	JJ	B-ADR
	.	.	O
	back	RB	O
	to	TO	O
	public	NN	O
	i	NN	O
	go	VBP	O
	!	.	O
	0	0	O
Sentence: 402	@anthonycumia	NN	O
	#zimmerman	NN	O
	was	VBD	O
	removed	VBN	O
	from	IN	O
	vyvanse	NN	O
	for	IN	O
	mood	NN	O
	swings	NNS	O
	before	IN	O
	he	PRP	O
	was	VBD	O
	put	VBN	O
	on	IN	O
	adderall	NN	O
	see	NN	O
	med	VBD	O
	report	NN	O
	:	:	O
	http	NN	O
	:	:	O
	//t.co/4qqrotmzie	NN	O
	0	0	O
Sentence: 403	thank	NN	O
	you	PRP	O
	vyvanse	VBP	O
	for	IN	O
	this	DT	O
	great	JJ	O
	mood	NN	O
	i'm	NN	O
	in	IN	O
	?	.	O
	0	0	O
Sentence: 404	fuck	VBN	O
	molly	RB	O
	.	.	O
	vyvanse	NN	O
	is	VBZ	O
	what	WP	O
	gets	VBZ	O
	ya	JJR	O
	sweatin	NN	B-ADR
	0	0	O
Sentence: 405	it	PRP	O
	feels	VBZ	O
	like	IN	O
	my	PRP$	O
	brain	NN	B-ADR
	is	VBZ	I-ADR
	melting	VBG	I-ADR
	.	.	O
	360mg	CD	O
	of	IN	O
	vyvanse	NN	O
	in	IN	O
	24	CD	O
	hours..	NN	O
	.	.	O
	not	RB	O
	smart	JJ	O
	danielle	NN	O
	.	.	O
	not	RB	O
	smart	JJ	O
	.	.	O
	0	0	O
Sentence: 406	vyvanse	NN	O
	is	VBZ	O
	really	RB	O
	taking	VBG	O
	its	PRP$	O
	toll	NN	O
	now	RB	O
	#headache	NNP	B-ADR
	#anger	NN	I-ADR
	0	0	O
Sentence: 407	vyvanse	NN	O
	keep	VB	O
	me	PRP	O
	straight	JJ	O
	but	CC	O
	i	JJ	O
	can't	VBP	B-ADR
	eat	NN	I-ADR
	shit	NN	O
	when	WRB	O
	i'm	NN	O
	on	IN	O
	em	NN	O
	0	0	O
Sentence: 408	vyvanse	NN	O
	makes	VBZ	O
	me	PRP	O
	having	VBG	O
	the	DT	O
	sleeping	VBG	B-ADR
	schedule	NN	I-ADR
	of	IN	I-ADR
	a	DT	I-ADR
	fucking	NN	I-ADR
	vampire	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 409	i	NN	O
	lost	VBD	B-ADR
	17	CD	I-ADR
	pounds	NNS	I-ADR
	on	IN	O
	vyvanse	NN	O
	&	CC	O
	that's	NN	O
	why	WRB	O
	life	NN	O
	is	VBZ	O
	wonderful	JJ	O
	0	0	O
Sentence: 410	popped	VBD	O
	a	DT	O
	vyvanse	NN	O
	i'm	NN	O
	tweak	NN	B-ADR
	.	.	O
	whoop	NN	O
	0	0	O
Sentence: 411	popped	VBD	O
	a	DT	O
	vyvanse	NN	O
	i'm	NN	O
	tweaking	NN	B-ADR
	.	.	O
	whoop	NN	O
	0	0	O
Sentence: 412	@mannypresh602	NN	O
	word	NN	O
	.	.	O
	i've	VB	O
	been	VBN	O
	fuckin	JJ	O
	tweakin	NN	B-ADR
	out	IN	I-ADR
	on	IN	O
	vyvanse	NN	O
	and	CC	O
	writing	VBG	O
	hella	NN	O
	verses	NNS	O
	0	0	O
Sentence: 413	am	VBP	O
	i	VB	O
	the	DT	O
	only	JJ	O
	one	NN	O
	that	WDT	O
	grinds	VBZ	B-ADR
	the	DT	I-ADR
	shit	NN	I-ADR
	out	IN	I-ADR
	of	IN	I-ADR
	their	PRP$	I-ADR
	teeth	NNS	I-ADR
	on	IN	O
	vyvanse	NN	O
	?	.	O
	#cantbetheonlyone	CD	O
	#icouldstudyforfinalsidonthave	NN	O
	0	0	O
Sentence: 414	vyvanse	NN	O
	completely	RB	O
	gets	VBZ	O
	rid	JJ	B-ADR
	of	IN	I-ADR
	my	PRP$	I-ADR
	appetite	NN	I-ADR
	.	.	O
	not	RB	O
	quite	RB	O
	sure	JJ	O
	how	WRB	O
	to	TO	O
	feel	VB	O
	about	IN	O
	this	DT	O
	.	.	O
	0	0	O
Sentence: 415	@the_ignorable	JJ	O
	hungover	NN	O
	shakes	NNS	B-ADR
	+	VBP	O
	vyvanse	JJ	O
	shakes	NNS	O
	+	VBP	O
	coffee	NN	O
	=	NNP	O
	recipe	NN	O
	for	IN	O
	success	NN	O
	0	0	O
Sentence: 416	rt	NN	O
	@vyvanseswag	NN	O
	:	:	O
	is	VBZ	O
	it	PRP	O
	hot	JJ	B-ADR
	in	IN	O
	here	RB	O
	or	CC	O
	is	VBZ	O
	my	PRP$	O
	vyvanse	NN	O
	just	RB	O
	kicking	VBG	O
	in	IN	O
	?	.	O
	0	0	O
Sentence: 417	@pk_money	NN	O
	i	NN	O
	took	VBD	O
	a	DT	O
	vyvanse	NN	O
	and	CC	O
	drank	VB	O
	a	DT	O
	12oz	CD	O
	redbull	NN	O
	this	DT	O
	morning	NN	O
	.	.	O
	my	PRP$	O
	heart	NN	B-ADR
	was	VBD	I-ADR
	hurting	VBG	I-ADR
	a	DT	O
	lil	JJ	O
	bit	NN	O
	haha	NN	O
	0	0	O
Sentence: 418	young	JJ	O
	nigga	NN	O
	just	RB	O
	gave	VBD	O
	me	PRP	O
	a	DT	O
	70mg	CD	O
	vyvanse	NN	O
	,	,	O
	these	DT	O
	things	NNS	O
	can	MD	O
	twerk	VB	B-ADR
	me	PRP	I-ADR
	out	RP	I-ADR
	thank	JJ	O
	goodness	NN	O
	for	IN	O
	my	PRP$	O
	script	NN	O
	of	IN	O
	xanax	NN	O
	0	0	O
Sentence: 419	rt	NN	O
	@csestrich21	NN	O
	:	:	O
	all	DT	B-ADR
	nighter	NN	I-ADR
	is	VBZ	O
	killing	VBG	O
	me	PRP	O
	right	RB	O
	now	RB	O
	,	,	O
	i	JJ	O
	hate	VBP	O
	you	PRP	O
	vyvanse	VBP	O
	0	0	O
Sentence: 420	dad	NN	O
	walks	NNS	O
	in	IN	O
	on	IN	O
	me	PRP	O
	cutting	VBG	O
	open	JJ	O
	my	PRP$	O
	vyvanse	NN	O
	pill	NN	O
	pours	VBZ	O
	himself	PRP	O
	some	DT	O
	wine	NN	O
	and	CC	O
	walks	NNS	O
	out	RP	O
	0	0	O
Sentence: 421	oh	UH	O
	my	PRP$	O
	god	NN	O
	.	.	O
	it's	JJ	O
	5	CD	O
	:	:	O
	19am	CD	O
	and	CC	O
	i	VB	O
	am	VBP	O
	just	RB	O
	now	RB	O
	realizing	VBG	O
	that	IN	O
	i	NN	O
	accidentally	RB	O
	took	VBD	O
	a	DT	O
	vyvanse	NN	O
	at	IN	O
	11pm..	CD	O
	.	.	O
	that	DT	O
	explains	VBZ	O
	why	WRB	O
	i	JJ	O
	can't	NN	B-ADR
	sleep	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 422	feed	NN	O
	an	DT	O
	ocd	JJ	O
	vyvanse	NN	O
	and	CC	O
	cover	NN	O
	him	PRP	O
	in	IN	O
	crayons	NNS	O
	0	0	O
Sentence: 423	rt	NN	O
	@thelsuzebra	NN	O
	:	:	O
	@_kassidymariee	JJ	O
	maybe	RB	O
	it's	NN	O
	just	RB	O
	a	DT	O
	vyvanse	JJ	O
	addict	JJ	B-ADR
	thing	NN	O
	rt	NN	O
